filename,augmentation,duration,sample_rate,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spectral_rolloff_mean,spectral_rolloff_std,energy_mean,energy_std,zero_crossing_rate,spectral_centroid
Antony_Voice 2_slower.wav,time_stretch_0.8x,4.745,48000,-543.1760864257812,92.00218963623047,128.77317810058594,55.479007720947266,36.5167350769043,27.125110626220703,27.37457847595215,22.283191680908203,-4.685266017913818,20.617809295654297,-14.281484603881836,17.854551315307617,1.0237845182418823,9.143929481506348,4.454191207885742,12.244296073913574,-9.458221435546875,9.138525009155273,-9.878131866455078,9.9225435256958,-0.21253497898578644,10.9779052734375,4.980706691741943,10.238565444946289,-3.049726724624634,10.874549865722656,5281.443117977528,3769.3548013167065,0.009851046,0.017593335,0.05382395540730337,2703.7835788029633
Antony_Voice 2_noisy.wav,background_noise,3.796,48000,-319.7195941787537,42.37856554592367,34.80205532845236,45.612845278407114,22.34434550119048,24.59757734895485,12.980723664864497,12.41952015010869,1.2102978869562329,10.736854654946942,-4.483192967227608,12.84407025583178,-1.418123930049274,6.882905895912566,-0.6320416342636603,5.418782477584948,-3.470109783362152,5.966303194572368,-3.9668190368472476,6.326578837763694,-2.438771178099718,6.726905446551617,-1.4050230814529763,6.473121034182555,0.017258141227597244,6.065295984109285,18459.20382724719,3655.413441168696,0.017699355,0.025865426,0.3551615168539326,9898.185524285424
Charlotte_Voice 1_original.wav,original,2.66,48000,-511.62701416015625,111.47145080566406,71.22994232177734,70.85747528076172,5.6391730308532715,35.536468505859375,21.812402725219727,24.065263748168945,10.625251770019531,17.359695434570312,3.1336352825164795,14.742388725280762,10.06970500946045,17.790328979492188,1.9529664516448975,14.296634674072266,7.455612659454346,9.768195152282715,4.177008628845215,9.484939575195312,-4.9328765869140625,12.438512802124023,1.6313807964324951,9.052267074584961,-1.2884371280670166,7.576145172119141,5193.09375,2178.2198708266487,0.021766478,0.042166945,0.0613125,2785.5864991731
Charlotte_Voice 1_pitch_up.wav,pitch_shift_+2,2.66,48000,-555.4281005859375,120.93021392822266,77.39981079101562,69.29471588134766,4.063981533050537,38.41832733154297,24.859966278076172,26.776281356811523,6.926714897155762,17.643857955932617,4.2865190505981445,18.331422805786133,9.566779136657715,15.262653350830078,0.7115949988365173,15.377771377563477,7.405166149139404,13.672205924987793,-3.224954843521118,10.32170295715332,-5.348252773284912,11.321959495544434,1.0731855630874634,9.52635669708252,-5.62808895111084,9.554291725158691,5631.46875,2303.7848658257594,0.014397272,0.026274813,0.074201171875,2943.420309632616
Charlotte_Voice 1_pitch_down.wav,pitch_shift_-2,2.66,48000,-548.125,109.7157974243164,75.5425796508789,73.4035873413086,5.6093621253967285,36.03691482543945,20.442882537841797,22.116992950439453,14.894789695739746,18.283279418945312,2.7740204334259033,13.849802017211914,10.660516738891602,18.828828811645508,3.2264788150787354,13.329737663269043,4.904335021972656,9.588454246520996,8.993204116821289,11.606822967529297,-2.448516607284546,10.560710906982422,-0.5541983842849731,7.803953170776367,1.8733980655670166,8.600384712219238,4509.09375,1918.5275901737282,0.014229248,0.02692265,0.05612890625,2388.9290591427302
Charlotte_Voice 1_faster.wav,time_stretch_1.2x,2.216666666666667,48000,-557.2108764648438,119.10626983642578,82.10328674316406,72.35059356689453,3.9791882038116455,38.18449020385742,23.847049713134766,25.282447814941406,11.040657997131348,18.127113342285156,1.885611891746521,15.745503425598145,10.372232437133789,17.57634925842285,1.2727644443511963,15.427704811096191,7.8357625007629395,10.123943328857422,4.446427345275879,9.311180114746094,-5.80617618560791,13.205623626708984,1.5882885456085205,9.174468994140625,-2.074160099029541,7.262270450592041,5135.629507211538,2177.741985149338,0.014166162,0.02583382,0.066375732421875,2766.0937672490936
Charlotte_Voice 1_slower.wav,time_stretch_0.8x,3.325,48000,-533.0987548828125,105.9494400024414,64.99602508544922,69.1568603515625,4.700615406036377,34.047245025634766,19.825252532958984,23.338926315307617,9.690667152404785,17.33452796936035,3.105928421020508,15.29550838470459,9.594491004943848,17.388507843017578,1.9011071920394897,14.060531616210938,6.943797588348389,8.82406997680664,3.7152106761932373,9.287175178527832,-5.0285258293151855,12.766389846801758,1.2477219104766846,9.041242599487305,-1.1259490251541138,7.418340682983398,5155.198317307692,2166.185179388738,0.014652591,0.028552145,0.06357515775240384,2765.4594226357062
Charlotte_Voice 1_noisy.wav,background_noise,2.66,48000,-325.66455735156217,51.298169182157096,21.25528615296959,44.32700245534255,6.284872783597568,20.9935565193405,6.659858275834653,13.057995671672563,3.5663555748440277,13.063785130427124,1.623034812496228,10.545186517765902,2.197999794311192,12.49579524540812,0.7055581590801937,8.963076944852853,2.6253820399432923,5.727944407253834,0.46688143156315687,6.700494288193807,-2.98876894998737,6.9587995936799905,-1.666146359334539,6.888903610065235,-1.2147167265706353,5.850675155118504,18089.53125,4444.182855698313,0.024815982,0.040727947,0.370876953125,10035.855848968215
Charlotte_Voice 2_original.wav,original,2.92,48000,-520.1560668945312,121.10819244384766,108.88199615478516,64.2547378540039,-11.879046440124512,56.75452423095703,26.25468635559082,24.894718170166016,12.461335182189941,18.796899795532227,-7.5656328201293945,21.900785446166992,13.906106948852539,13.458242416381836,2.036801338195801,16.539194107055664,-3.1720120906829834,14.287571907043457,1.26801598072052,9.113422393798828,-2.602757692337036,10.593679428100586,0.7059387564659119,14.2186279296875,-4.265669822692871,7.2522711753845215,4772.182937956204,2286.096755459257,0.020170871,0.025827736,0.06357813925638686,2573.4558163043985
Charlotte_Voice 2_pitch_up.wav,pitch_shift_+2,2.92,48000,-546.502197265625,125.29419708251953,102.31248474121094,61.73577880859375,-13.472227096557617,54.49372482299805,29.196130752563477,28.910402297973633,4.571556568145752,21.50068473815918,-5.073863983154297,20.353757858276367,13.629948616027832,11.835923194885254,-4.633920669555664,17.566993713378906,-2.3260791301727295,14.59310531616211,-0.6643391847610474,9.461939811706543,-3.2972848415374756,10.658058166503906,-2.297274112701416,14.390007019042969,-8.69060230255127,10.819583892822266,5230.582801094891,2487.697853301175,0.014354072,0.018196102,0.07303190579379562,2773.009705084913
