filename,augmentation,duration,sample_rate,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spectral_rolloff_mean,spectral_rolloff_std,energy_mean,energy_std,zero_crossing_rate,spectral_centroid
Antony_Voice 2_slower.wav,time_stretch_0.8x,4.745,48000,-543.1731567382812,92.0005111694336,128.7701873779297,55.47947311401367,36.515872955322266,27.124553680419922,27.376895904541016,22.283676147460938,-4.684974193572998,20.61871337890625,-14.281781196594238,17.858444213867188,1.023518443107605,9.142008781433105,4.45460319519043,12.242291450500488,-9.456363677978516,9.136942863464355,-9.879145622253418,9.92371654510498,-0.21356557309627533,10.977182388305664,4.979569911956787,10.236987113952637,-3.049928665161133,10.874868392944336,5283.918539325843,3771.5614135375504,0.009851102,0.01759357,0.05380639922752809,2704.6190228292726
Antony_Voice 2_noisy.wav,background_noise,3.796,48000,-320.2270969833309,42.664713826237815,34.37463811282586,45.93038585447886,22.280903374410695,24.443237393390568,12.944353807286637,12.209898162730656,1.3267119138236676,11.045426793579301,-4.2400930101214325,12.88980786563364,-1.2652219317286726,7.111871920761139,-0.7442070743091241,5.675678050181816,-3.1920543676282187,5.7370366225432,-3.6805392692195875,6.147958328931722,-2.6433965939451203,6.6328614204673855,-1.1586317367320098,6.676113827514054,0.7130701740487885,6.2538316210820755,18452.88360252809,3674.839272442512,0.017691623,0.025869489,0.3575370874297753,9910.692162758394
Charlotte_Voice 1_original.wav,original,2.66,48000,-511.6270446777344,111.47144317626953,71.23001098632812,70.85751342773438,5.6392011642456055,35.53650665283203,21.812362670898438,24.06517791748047,10.625283241271973,17.359725952148438,3.133650064468384,14.742311477661133,10.069704055786133,17.790252685546875,1.9529694318771362,14.296619415283203,7.455569267272949,9.768123626708984,4.177067279815674,9.484867095947266,-4.932804107666016,12.438398361206055,1.631308913230896,9.05231761932373,-1.2884687185287476,7.5761590003967285,5193.09375,2178.2198708266487,0.021766478,0.04216694,0.0613125,2785.5851270106155
Charlotte_Voice 1_pitch_up.wav,pitch_shift_+2,2.66,48000,-555.4259033203125,120.92794036865234,77.39797973632812,69.29629516601562,4.064615249633789,38.4166259765625,24.858497619628906,26.77610969543457,6.927791118621826,17.64249610900879,4.2860918045043945,18.332164764404297,9.565926551818848,15.264593124389648,0.7127338647842407,15.374970436096191,7.404770374298096,13.67082405090332,-3.2250072956085205,10.320448875427246,-5.347362518310547,11.320005416870117,1.0729575157165527,9.528839111328125,-5.628588676452637,9.555180549621582,5635.59375,2305.6839644550837,0.014397539,0.02627518,0.07425390625,2945.7458990033106
Charlotte_Voice 1_pitch_down.wav,pitch_shift_-2,2.66,48000,-548.1472778320312,109.718505859375,75.55479431152344,73.4066162109375,5.610335350036621,36.0390510559082,20.44286346435547,22.112863540649414,14.900893211364746,18.283470153808594,2.770334005355835,13.851582527160645,10.658638954162598,18.827726364135742,3.2303919792175293,13.324419021606445,4.901389122009277,9.592150688171387,8.995284080505371,11.60886001586914,-2.4468138217926025,10.558074951171875,-0.5577520132064819,7.804555892944336,1.8760982751846313,8.604601860046387,4508.53125,1918.707685048471,0.014228731,0.026920859,0.05602734375,2388.480653302447
Charlotte_Voice 1_faster.wav,time_stretch_1.2x,2.216666666666667,48000,-557.2134399414062,119.11566162109375,82.11042785644531,72.35228729248047,3.9763150215148926,38.18788528442383,23.84394645690918,25.28589630126953,11.035455703735352,18.12633514404297,1.8887965679168701,15.74627685546875,10.375510215759277,17.57564926147461,1.2739827632904053,15.431025505065918,7.837924003601074,10.130207061767578,4.442162036895752,9.309051513671875,-5.806823253631592,13.20450210571289,1.5882220268249512,9.176981925964355,-2.076162815093994,7.264577865600586,5137.432391826923,2178.177859968315,0.014166588,0.025835164,0.06639451246995193,2767.434138388403
Charlotte_Voice 1_slower.wav,time_stretch_0.8x,3.325,48000,-533.1005859375,105.95104217529297,64.99700927734375,69.1584701538086,4.701243877410889,34.04719543457031,19.824527740478516,23.341182708740234,9.689779281616211,17.33540916442871,3.1065471172332764,15.295899391174316,9.594385147094727,17.38873863220215,1.9015166759490967,14.059199333190918,6.944800853729248,8.823783874511719,3.7135822772979736,9.287484169006348,-5.028881549835205,12.767960548400879,1.2489049434661865,9.041435241699219,-1.1267657279968262,7.416731834411621,5153.846153846154,2164.3903671883577,0.014652815,0.028552385,0.06343274238782051,2764.48199902928
Charlotte_Voice 1_noisy.wav,background_noise,2.66,48000,-325.55189960629707,51.80186061744084,21.093016943327683,44.37261973147899,6.1912902766739775,20.69352463077321,6.7063262248862845,12.909082798424707,3.714316734971586,12.872527545755235,1.1858505209040584,10.334410888251048,1.590658239537697,12.230191548157674,-0.022040504594822666,9.137656984568137,2.202466399949475,5.87012626163957,1.1130545697387149,6.607457778865793,-2.2891598418762076,7.011689289060225,-0.8306617834409592,6.898615697025173,-1.2825206749026596,5.8849398408300955,18070.6875,4409.097468232586,0.024823643,0.040732343,0.36998046875,10042.724307057273
Charlotte_Voice 2_original.wav,original,2.92,48000,-520.156005859375,121.1082534790039,108.88202667236328,64.25468444824219,-11.87905216217041,56.75449752807617,26.254676818847656,24.89462661743164,12.461261749267578,18.79685401916504,-7.565731048583984,21.9007625579834,13.90606689453125,13.458191871643066,2.03690767288208,16.539257049560547,-3.171895980834961,14.287433624267578,1.2679756879806519,9.1134672164917,-2.6028592586517334,10.593663215637207,0.7058717608451843,14.218750953674316,-4.265645980834961,7.252267360687256,4772.182937956204,2286.096755459257,0.020170871,0.025827734,0.06357813925638686,2573.457273012988
Charlotte_Voice 2_pitch_up.wav,pitch_shift_+2,2.92,48000,-546.4837036132812,125.28893280029297,102.29605865478516,61.73493194580078,-13.466652870178223,54.490272521972656,29.19366455078125,28.909334182739258,4.570741176605225,21.50189781188965,-5.0716447830200195,20.352859497070312,13.625864028930664,11.834758758544922,-4.631702423095703,17.565826416015625,-2.3249080181121826,14.593546867370605,-0.6668179631233215,9.461518287658691,-3.2950658798217773,10.658493995666504,-2.299187660217285,14.390963554382324,-8.69044017791748,10.817608833312988,5230.069571167884,2486.8797136263693,0.014355324,0.01819833,0.0729035983120438,2772.8670918714975
Charlotte_Voice 2_pitch_down.wav,pitch_shift_-2,2.92,48000,-548.8987426757812,117.28717041015625,110.28988647460938,67.65425109863281,-8.418115615844727,53.301673889160156,22.320354461669922,21.7838191986084,18.660730361938477,18.194456100463867,-8.907593727111816,22.71179962158203,9.692472457885742,16.779224395751953,7.142508506774902,14.027373313903809,-3.480015993118286,13.34169864654541,0.7904034852981567,12.334562301635742,-2.619769334793091,11.91187572479248,0.21688692271709442,8.640460014343262,0.6812668442726135,12.576933860778809,4143.476277372263,2015.6646469341213,0.014881719,0.019381396,0.05511875570255474,2201.2801511281996
Charlotte_Voice 2_faster.wav,time_stretch_1.2x,2.433333333333333,48000,-546.6119384765625,121.73448181152344,107.00096893310547,64.19408416748047,-12.13425064086914,53.963722229003906,25.946557998657227,24.304765701293945,11.459028244018555,18.89699935913086,-8.0613374710083,22.001678466796875,14.209063529968262,13.927115440368652,2.138186454772949,17.062679290771484,-3.65989351272583,13.65885066986084,0.48958542943000793,8.98692798614502,-3.075040340423584,11.087843894958496,0.6434212327003479,14.325971603393555,-4.782233715057373,7.655950546264648,4785.650927947599,2248.9799890142303,0.013417517,0.01723909,0.0631759177128821,2554.3789204160544
Charlotte_Voice 2_slower.wav,time_stretch_0.8x,3.65,48000,-546.2353515625,118.51500701904297,101.47077941894531,63.910892486572266,-10.474956512451172,54.2435188293457,25.19008445739746,24.980453491210938,11.737868309020996,19.237247467041016,-7.612234115600586,21.787452697753906,12.438413619995117,13.459354400634766,1.445332646369934,16.684789657592773,-3.7809460163116455,14.114503860473633,0.3084709346294403,8.949880599975586,-2.9118058681488037,11.444902420043945,0.4533136188983917,13.48253059387207,-4.2580952644348145,7.626829147338867,4785.144861516035,2271.74146058952,0.012784022,0.016562512,0.06451291454081633,2565.1712122695762
Charlotte_Voice 2_noisy.wav,background_noise,2.92,48000,-318.8818492111766,48.30101308744565,23.759468778618785,39.384973128055776,2.463255803085653,26.657876387206123,5.8525082732609714,15.954346685963607,3.402043363659136,14.629476536366731,-1.3568013213700165,12.852581142042169,2.1149678317107967,7.824472308780676,0.5747623308842367,9.40851851410047,-2.2216133793740376,8.161033535224664,-2.0109469129095876,7.319657983445728,-1.6502184886963465,6.132764151719256,-1.188751285314673,7.955751465584889,-2.89326558661123,6.530922072667237,18011.547673357665,3643.131559271512,0.022709066,0.024155924,0.32034457687043794,9535.703523435133
Emmanuel_Voice 1_original.wav,original,2.6853333333333333,48000,-519.8309326171875,106.24005889892578,88.96729278564453,65.86324310302734,22.646221160888672,25.22525978088379,31.585845947265625,23.582866668701172,2.9305715560913086,23.7763671875,0.7118096947669983,14.68144416809082,5.63051700592041,13.364598274230957,5.215550899505615,10.447247505187988,-0.1742427796125412,11.619159698486328,2.80810809135437,7.04060697555542,-2.289654493331909,7.60459566116333,-5.580296516418457,11.94593334197998,2.909298896789551,9.21318531036377,7132.8125,3695.6858813553886,0.016985776,0.030025117,0.05750093005952381,3447.9149182461783
Emmanuel_Voice 1_pitch_up.wav,pitch_shift_+2,2.6853333333333333,48000,-572.0675048828125,117.28231048583984,99.25361633300781,62.373741149902344,15.929058074951172,21.870399475097656,29.594749450683594,22.692001342773438,-4.173254489898682,27.041122436523438,0.496981680393219,14.807320594787598,6.003085613250732,14.486960411071777,6.132970333099365,10.145952224731445,-1.0168594121932983,8.278554916381836,2.7552742958068848,9.813881874084473,-5.78467321395874,11.760486602783203,0.5718388557434082,10.547139167785645,5.338328838348389,9.909000396728516,8038.8764880952385,3802.7499191797306,0.007893001,0.012892964,0.07461015004960317,3862.0295364030558
Emmanuel_Voice 1_pitch_down.wav,pitch_shift_-2,2.6853333333333333,48000,-557.8594970703125,101.2995376586914,89.31220245361328,65.48216247558594,21.881738662719727,28.421560287475586,33.76395797729492,24.905555725097656,7.9054856300354,20.935699462890625,-0.4681725800037384,16.061891555786133,4.030892372131348,13.762443542480469,5.68919563293457,10.602459907531738,1.684461236000061,13.27553939819336,3.4207305908203125,5.903714179992676,3.024287700653076,6.787251949310303,-6.692174434661865,13.122150421142578,-1.9574403762817383,7.637145519256592,6159.133184523809,3267.558813229654,0.011840242,0.021535628,0.058826264880952384,3009.0269543894906
